timestamp,active_addresses_1h,active_addresses_24h,daily_active_addresses,dev_activity_1d,dev_activity_contributors_count_7d,exchange_open_interest,network_growth,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_funding_rates_aggregated_per_asset,total_open_interest,transaction_volume,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m
2023-08-14 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-15 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-16 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-17 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-18 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-23 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-24 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-05 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-10 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-22 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-26 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-09 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-10 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-11 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-12 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-13 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-15 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-16 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-19 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-25 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-26 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-28 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-29 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-30 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-31 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-03 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-04 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-05 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-07 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-10 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-11 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-12 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-13 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-14 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-16 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-18 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-19 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-20 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-21 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-22 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-23 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-25 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-26 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-27 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-28 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-29 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-30 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-02 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-03 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-04 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-05 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-06 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-07 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-08 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-10 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-11 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-12 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-14 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-15 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-16 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-17 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-18 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-20 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-21 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-22 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-23 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-24 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-25 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-26 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-27 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-28 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-29 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-30 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31 00:00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-01 00:00:00,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,
2024-01-01 04:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-01 08:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-01 12:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-01 16:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-01 20:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-02 00:00:00,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,
2024-01-02 04:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-02 08:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,
2024-01-02 12:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-02 16:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-02 20:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-03 00:00:00,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,
2024-01-03 04:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-03 08:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-03 12:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-03 16:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
2024-01-03 20:00:00,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,
