timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity_1d,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_inflow_usd,exchange_open_interest,exchange_outflow,exchange_outflow_usd,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_funding_rates_aggregated_per_asset,total_open_interest,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-04-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-0.777046084404,-0.777046084404,0.777046084404,0.0,0.03441421241,0.03441421241,,,0.046582724235,0.046582724235,0.03441421241,0.02598014536,0.017242315629,3.0,2.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-0.714975714684,-0.714975714684,0.714975714684,0.0,-0.082690484957,-0.082690484957,,,0.059954353551,0.059954353551,-0.082690484957,0.0,0.011904761905,0.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128036879933,0.128036879933,-0.218564145755,-0.218564145755,0.264962625464,0.264962625464,0.128036879933,0.0,0.021043771044,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.016004609992,0.016004609992,,,0.252034230169,0.252034230169,0.016004609992,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.219793588413,0.219793588413,0.0,0.087016506434,0.046636001934,13.0,4.0,,,,,,,0.0,,,,,,,2.0,2.0,,0.0,0.0,0.0,0.0
2023-04-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.216700794155,0.216700794155,0.0,0.079691510202,0.007631257631,12.0,1.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-0.821438491344,-0.821438491344,0.821438491344,0.0,0.0,0.0,,,0.216700794155,0.216700794155,0.0,0.0,0.037500732995,0.0,3.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.216700794155,0.216700794155,0.0,0.005969436485,0.009259259259,1.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074301461858,-0.074301461858,0.216700794155,0.216700794155,0.0,0.0,0.026500161525,0.0,2.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.206303711971,0.206303711971,0.0,0.007951653944,0.0,1.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.208850009502,0.208850009502,0.0,0.0,0.012112403101,0.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.225415924086,0.225415924086,0.0,0.015024038462,0.008753501401,3.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.225415924086,0.225415924086,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.148910105228,0.148910105228,0.77450555563,0.923415660858,0.048157285969,0.048157285969,,,0.821679463242,0.821679463242,0.048157285969,0.0,0.076108669868,0.0,7.0,,,,,,,0.0,,,,,,,7.0,7.0,,0.0,0.0,0.0,0.0
2023-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008774112652,-0.008774112652,-0.037367875444,-0.037367875444,0.142779821463,0.142779821463,-0.008774112652,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.059469202105,0.059469202105,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.040436895209,0.040436895209,0.0,0.0,0.014367816092,0.0,1.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.128036879933,-0.128036879933,0.0,0.0,0.016405468404,0.0,2.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.741048932076,0.741048932076,0.0,0.741048932076,0.056016134971,0.056016134971,,,1.507608166131,1.507608166131,0.056016134971,0.0,0.019004723908,0.0,2.0,,,,,,,0.0,,,,,,,2.0,2.0,,0.0,0.0,0.0,0.0
2023-04-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.056016134971,-0.056016134971,,,-0.177065883135,-0.177065883135,-0.056016134971,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.951297700405,-0.951297700405,0.951297700405,0.0,-0.069353309964,-0.069353309964,-1.453516158339,-1.453516158339,-1.494717080466,-1.494717080466,-0.069353309964,0.010162601626,0.029400866721,1.0,2.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.020847976208,0.020847976208,0.711527645588,0.732375621796,0.049527530749,0.049527530749,,,0.064608009125,0.064608009125,0.049527530749,0.009968102073,0.102110651024,1.0,7.0,,,,,,,0.0,,,,,,,4.0,4.0,,0.0,0.0,0.0,0.0
2023-04-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-4.070933759212,-4.070933759212,4.070933759212,0.0,-0.27285507916,-0.27285507916,,,-3.468022829906,-3.468022829906,-0.27285507916,0.0,0.063602206307,0.0,5.0,,,,,,,0.0,,,,,,,5.0,5.0,,0.0,0.0,0.0,0.0
2023-04-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.172296421893,0.172296421893,,,0.161816256064,0.161816256064,0.172296421893,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.876228392124,0.876228392124,0.0,0.876228392124,0.100034261313,0.100034261313,,,0.545966049645,0.545966049645,0.100034261313,0.0,0.028270206193,0.0,3.0,,,,,,,0.0,,,,,,,3.0,3.0,,0.0,0.0,0.0,0.0
2023-04-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.072020744962,-0.072020744962,,,0.130831437315,0.130831437315,-0.072020744962,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320223516796,-0.320223516796,0.130831437315,0.130831437315,0.0,0.0,0.016937669377,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.130831437315,0.130831437315,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.134399860302,0.134399860302,0.0,0.0,0.017102700527,0.0,2.0,,,,,,,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.137968283288,0.137968283288,0.0,0.016983695652,0.016025641026,3.0,1.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.137968283288,0.137968283288,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1.845014929771,-1.845014929771,1.845014929771,0.0,-0.226674853145,-0.226674853145,,,-0.279171205433,-0.279171205433,-0.226674853145,0.0,0.035305765637,0.0,3.0,,,,,,,0.0,,,,,,,3.0,3.0,,0.0,0.0,0.0,0.0
2023-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177984082572,0.177984082572,-0.337270246416,-0.337270246416,0.164850759348,0.164850759348,0.177984082572,0.0,0.014269406393,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
